filename,document_type,writing_type
PT-TT-SNI-DSC-35-4-2656_m0369.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2657_m0370.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2658_m0371.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2659_m0372.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2660_m0373.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2661_m0374.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2661A_m0375.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2662_m0376.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2663_m0377.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2664_m0378.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2665_m0379.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2666_m0380.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2667_m0381.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2668_m0382.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2669_m0383.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2670_m0384.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2672_m0385.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2673_m0386.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2674_m0387.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2675_m0388.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2676_m0389.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2677_m0390.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2678_m0391.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2679_m0392.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2680_m0393.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2681_m0394.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2682_m0395.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2683_m0396.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2684_m0397.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2685_m0398.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2686_m0399.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2687_m0400.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2688_m0401.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2690_m0402.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2691_m0403.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2692_m0404.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2693_m0405.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2694_m0406.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2695_m0407.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2696_m0408.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2697_m0409.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2698_m0410.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2699_m0411.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2700_m0412.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2701_m0413.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2702_m0414.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2703_m0415.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2704_m0416.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2704_m0417.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2705_m0418.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2706_m0419.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2707_m0420.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2708_m0421.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2709_m0422.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2710_m0423.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2711_m0424.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2712A_m0425.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2713_m0426.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2714_m0427.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2715_m0428.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2716_m0429.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2717_m0430.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2718_m0431.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2719_m0432.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2721_m0433.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2722_m0434.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2723_m0435.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2724_m0436.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2725_m0437.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2726_m0438.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2727_m0439.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2728_m0440.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2729_m0441.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2730_m0442.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2731_m0443.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2732_m0444.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2733_m0445.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2734_m0446.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2735_m0447.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2736_m0448.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2737_m0449.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2738_m0450.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2739_m0451.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2740_m0452.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2741_m0453.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2742_m0454.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2743_m0455.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2744_m0456.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2745_m0457.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2747_m0458.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2748_m0459.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2748_m0460.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2748_m0461.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2750_m0462.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2751_m0463.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2752_m0464.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2754_m0465.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2756_m0466.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2757_m0467.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2758_m0468.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2759_m0469.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2760_m0470.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2761_m0471.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2762_m0472.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2763_m0473.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2765_m0474.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2766_m0475.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2767_m0476.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2768_m0477.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2769_m0478.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2770_m0479.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2770_m0480.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2771_m0481.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2772_m0482.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2773_m0483.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2774_m0484.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2775_m0485.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2776_m0486.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2778_m0487.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2779_m0488.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2780_m0489.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2781_m0490.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2782_m0491.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2783_m0492.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2784_m0493.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2784A_m0494.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2785_m0495.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2786_m0496.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2787_m0497.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2788_m0498.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2789_m0499.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2790_m0500.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2791_m0501.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2792_m0502.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2793_m0503.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2794_m0504.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2795_m0505.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2796_m0506.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2797_m0507.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2798_m0508.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2799_m0509.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2800_m0510.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2801_m0511.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2802_m0512.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2803_m0513.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2804_m0514.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2806_m0515.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2807_m0516.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2808_m0517.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2808_m0518.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2810_m0519.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2813_m0520.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2814_m0521.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2816_m0522.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2817_m0523.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2818_m0524.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2819_m0525.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2820_m0526.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2821_m0527.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2822_m0528.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2823_m0529.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2824_m0530.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2825_m0531.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2827_m0532.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2828_m0533.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2830_m0534.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2831_m0535.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2832_m0536.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2834_m0537.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2835_m0538.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2837_m0539.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2838_m0540.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2839_m0541.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2843_m0542.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2844_m0543.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2845_m0544.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2846_m0545.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2847_m0546.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2848_m0547.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2849_m0548.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2850_m0549.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2852_m0550.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2853_m0551.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2854_m0552.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2855_m0553.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2856_m0554.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2858_m0555.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2859_m0556.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2861_m0557.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2862_m0558.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2863_m0559.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2864_m0560.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2865_m0561.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2866_m0562.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2868_m0563.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2869_m0564.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2870A_m0565.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2871_m0566.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2873_m0567.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2874_m0568.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2876_m0569.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2877_m0570.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2879_m0571.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2882_m0572.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2883_m0573.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2884_m0574.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2886_m0575.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2887_m0576.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2889_m0577.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2891_m0578.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2891_m0579.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2893_m0580.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2895_m0581.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2896_m0582.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2897_m0583.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2898_m0584.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2899_m0585.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2900_m0586.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2905_m0587.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2907_m0588.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2908_m0589.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2910_m0590.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2913_m0591.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2914_m0592.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2915_m0593.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2917_m0594.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2918_m0595.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2921_m0596.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2922_m0597.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2924_m0598.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2926_m0599.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2927_m0600.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2928_m0601.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2929_m0602.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2930_m0603.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2931_m0604.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2932_m0605.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2932_m0606.TIF,,handwritten
PT-TT-SNI-DSC-35-4-2932_m0607.TIF,,handwritten
PT-TT-SNI-DSC-35-4-2932_m0608.TIF,,handwritten
PT-TT-SNI-DSC-35-4-2934_m0609.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2935_m0610.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2936_m0611.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2937_m0612.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2938_m0613.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2939_m0614.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2940_m0615.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2941_m0616.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2942_m0617.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2943_m0618.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2944_m0619.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2946_m0620.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2947_m0621.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2972_m0622.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2974_m0623.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2975_m0624.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2976_m0625.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2977_m0626.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2978_m0627.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2979_m0628.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2980_m0629.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2981_m0630.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2983_m0631.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2984_m0632.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2985_m0633.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2986_m0634.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2987_m0635.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2988_m0636.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2990_m0637.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2991_m0638.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2992_m0639.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2993_m0640.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2994_m0641.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2995_m0642.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2996_m0643.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2997_m0644.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2998_m0645.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-2999_m0646.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3000_m0647.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3001_m0648.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3002_m0649.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3003_m0650.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3004_m0651.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3005_m0652.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3006_m0653.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3007_m0654.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3008_m0655.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3009_m0656.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3010_m0657.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3011_m0658.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3012_m0659.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3013_m0660.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3014_m0661.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3016_m0662.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3017_m0663.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3018_m0664.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3020_m0665.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3021_m0666.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3022_m0667.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3023_m0668.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3024_m0669.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3024_m0670.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3025_m0671.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3027_m0672.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3029_m0673.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3030_m0674.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3031_m0675.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3032_m0676.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3033_m0677.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3034_m0678.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3035_m0679.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3036_m0680.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3037_m0681.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3038_m0682.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3039_m0683.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3040_m0684.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3041_m0685.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3042_m0686.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3043_m0687.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3044_m0688.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3045_m0689.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3046_m0690.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3047_m0691.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3048_m0692.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3049_m0693.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3050_m0694.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3051_m0695.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3052_m0696.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3053_m0697.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3054_m0698.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3055_m0699.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3056_m0707.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3057_m0708.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3058_m0709.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3059_m0710.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3060_m0711.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3061_m0712.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3062_m0713.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3063_m0714.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3064_m0715.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3065_m0716.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3066_m0717.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3067_m0718.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3068_m0700.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3069_m0701.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3070_m0702.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3071_m0703.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3072_m0704.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3073_m0705.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3073_m0706.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3074_m0719.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3075_m0720.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3076_m0721.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3076_m0722.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3077_m0723.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3079_m0724.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3080_m0725.TIF,structured_report,typewritten
PT-TT-SNI-DSC-35-4-3081_m0726.TIF,structured_report,typewritten
